Gene_ID	Condition	Fit_Value	Fit_T	BGC_Protocore_Gene?
AO353_00750	set6IT064 Minimal media pH9	-2.541	-5.093	False
AO353_00750	set6IT087 L-Glutamine (N)	-1.467	-4.426	False
AO353_00750	set6IT095 L-Glutamine (N)	-1.61	-4.099	False
AO353_00765	set3IT057 nitrate 200 mM	-1.558	-8.062	False
AO353_00765	set4IT087 Ceftazidime 0.12 mg/ml	-1.793	-9.394	False
AO353_00785	set5IT039 nitrite (N)	-1.082	-4.974	False
AO353_00790	set5IT038 nitrate (N)	-2.766	-8.868	False
AO353_00790	set5IT039 nitrite (N)	-2.77	-7.989	False
AO353_00795	set5IT038 nitrate (N)	-1.741	-8.954	False
AO353_00805	set5IT038 nitrate (N)	-2.686	-15.509	False
AO353_00805	set5IT039 nitrite (N)	-3.164	-14.991	False
AO353_00810	set5IT038 nitrate (N)	-2.949	-5.541	False
AO353_00815	set5IT038 nitrate (N)	-2.329	-14.329	False
AO353_00815	set5IT039 nitrite (N)	-2.454	-13.526	False
AO353_00820	set15IT093 L-Ornithine	-1.1	-4.14	False
AO353_00820	set1IT067 propionate (C)	-1.203	-4.896	False
AO353_00820	set1IT082 propionate (C)	-1.632	-5.507	False
AO353_00820	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-1.702	-4.683	False
AO353_00825	set1IT053 D-Glucose (C)	-2.551	-5.059	False
AO353_00825	set1IT054 D-Fructose (C)	-1.621	-4.211	False
AO353_00825	set1IT056 D-Ribose (C)	-2.526	-5.255	False
AO353_00825	set1IT057 a-Ketoglutaric (C)	-1.977	-5.055	False
AO353_00825	set1IT058 D-Gluconic Acid (C)	-2.442	-5.511	False
AO353_00825	set1IT060 Fumarate (C)	-2.415	-5.449	False
AO353_00825	set1IT061 Trisodium citrate (C)	-2.346	-5.295	False
AO353_00825	set1IT062 D-Lactate (C)	-2.432	-5.684	False
AO353_00825	set1IT063 L-Lactate (C)	-2.461	-5.554	False
AO353_00825	set1IT064 D,L-Lactate (C)	-2.68	-4.736	False
AO353_00825	set1IT065 pyruvate (C)	-1.828	-4.272	False
AO353_00825	set1IT066 succinate (C)	-2.807	-4.615	False
AO353_00825	set1IT067 propionate (C)	-2.18	-4.097	False
AO353_00825	set1IT068 D-Glucose (C)	-2.321	-5.039	False
AO353_00825	set1IT069 D-Fructose (C)	-2.303	-4.79	False
AO353_00825	set1IT071 D-Ribose (C)	-1.765	-4.631	False
AO353_00825	set1IT072 a-Ketoglutaric (C)	-2.287	-5.522	False
AO353_00825	set1IT075 Fumarate (C)	-2.568	-4.827	False
AO353_00825	set1IT076 Trisodium citrate (C)	-2.978	-4.897	False
AO353_00825	set1IT077 D-Lactate (C)	-2.699	-4.769	False
AO353_00825	set1IT078 L-Lactate (C)	-1.988	-5.214	False
AO353_00825	set1IT079 D,L-Lactate (C)	-2.154	-5.507	False
AO353_00825	set1IT080 pyruvate (C)	-2.079	-4.324	False
AO353_00825	set1IT081 succinate (C)	-2.729	-4.118	False
AO353_00825	set1IT083 Nickel (II) chloride 0.625 mM	-2.201	-4.579	False
AO353_00825	set1IT084 Cobalt chloride 0.16 mM	-2.446	-5.089	False
AO353_00825	set1IT085 Cobalt chloride 0.32 mM	-1.893	-4.271	False
AO353_00825	set1IT086 copper (II) chloride 2.5 mM	-2.565	-4.218	False
AO353_00825	set1IT091 Cobalt chloride 0.16 mM	-2.563	-5.083	False
AO353_00825	set1IT093 copper (II) chloride 2.5 mM	-1.981	-4.122	False
AO353_00825	set2IT008 Thallium(I) acetate 0.008 mg/ml	-1.949	-4.097	False
AO353_00825	set3IT078 Chloramphenicol 0.0025 mg/ml	-2.157	-4.033	False
AO353_00825	set3IT079 Chloramphenicol 0.004 mg/ml	-2.862	-4.303	False
AO353_00825	set3IT080 Tetracycline 0.0008 mg/ml	-1.746	-4.422	False
AO353_00825	set3IT082 Spectinomycin 0.1 mg/ml	-1.977	-4.427	False
AO353_00825	set3IT083 Spectinomycin 0.15 mg/ml	-1.886	-4.646	False
AO353_00825	set3IT084 Spectinomycin 0.2 mg/ml	-2.108	-4.357	False
AO353_00825	set3IT087 Vancomycin 1 mg/ml	-1.845	-4.502	False
AO353_00825	set3IT090 A22 0.002 mg/ml	-1.574	-4.086	False
AO353_00825	set3IT092 A22 0.01 mg/ml	-1.828	-4.238	False
AO353_00825	set3IT094 D-Cycloserine 0.1 mg/ml	-2.027	-4.539	False
AO353_00825	set3IT096 methylglyoxal 0.008 vol%	-1.955	-4.216	False
AO353_00825	set4IT054 Vanillin 1.25 mM	-2.213	-5.001	False
AO353_00825	set4IT055 Furfuryl Alcohol 0.0625 vol%	-2.129	-4.959	False
AO353_00825	set4IT056 Furfuryl Alcohol 0.125 vol%	-2.099	-4.889	False
AO353_00825	set4IT057 Furfuryl Alcohol 0.25 vol%	-2.215	-4.485	False
AO353_00825	set4IT059 syringaldehyde 5 mM	-2.305	-4.669	False
AO353_00825	set4IT062 LB	-2.103	-5.165	False
AO353_00825	set4IT066 Choline chloride 268.5 mM	-1.926	-4.503	False
AO353_00825	set4IT067 Choline chloride 358 mM	-1.799	-4.326	False
AO353_00825	set4IT070 Cholin acetate 38 mM	-1.842	-4.042	False
AO353_00825	set4IT073 acetate 68 mM	-1.971	-4.004	False
AO353_00825	set4IT076 1-ethyl-3-methylimidazolium acetate 20 mM	-2.139	-4.151	False
AO353_00825	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-2.648	-4.598	False
AO353_00825	set4IT078 1-ethyl-3-methylimidazolium chloride 170 mM	-1.873	-4.62	False
AO353_00825	set4IT080 LB	-2.152	-4.372	False
AO353_00825	set4IT081 Nalidixic 0.004 mg/ml	-1.766	-4.005	False
AO353_00825	set4IT082 Gentamicin 0.006 mg/ml	-2.472	-4.555	False
AO353_00825	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-1.783	-4.202	False
AO353_00825	set4IT087 Ceftazidime 0.12 mg/ml	-2.341	-4.954	False
AO353_00825	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-2.242	-4.132	False
AO353_00825	set4IT090 LB	-2.141	-4.155	False
AO353_00825	set5IT009 L-Citrulline (C)	-2.417	-5.253	False
AO353_00825	set5IT010 Carnitine Hydrochloride (C)	-2.347	-4.66	False
AO353_00825	set5IT011 casaminos (C)	-2.446	-5.093	False
AO353_00825	set5IT012 Putrescine (C)	-2.062	-4.659	False
AO353_00825	set5IT014 D-Glucosamine Hydrochloride (C)	-2.627	-4.941	False
AO353_00825	set5IT015 Uridine (C)	-2.376	-5.164	False
AO353_00825	set5IT016 Cytidine (C)	-2.117	-5.104	False
AO353_00825	set5IT017 D-Mannose (C)	-1.965	-4.893	False
AO353_00825	set5IT018 butyrate (C)	-2.047	-4.947	False
AO353_00825	set5IT019 L-Phenylalanine (N)	-2.688	-5.336	False
AO353_00825	set5IT020 L-tyrosine (N)	-1.563	-4.394	False
AO353_00825	set5IT021 L-Tryptophan (N)	-2.186	-5.31	False
AO353_00825	set5IT022 D-Serine (N)	-2.854	-5.665	False
AO353_00825	set5IT023 D-Alanine (N)	-1.947	-4.85	False
AO353_00825	set5IT026 L-Citrulline (N)	-1.726	-4.461	False
AO353_00825	set5IT027 Carnitine Hydrochloride (N)	-2.462	-5.561	False
AO353_00825	set5IT028 Putrescine (N)	-2.192	-5.613	False
AO353_00825	set5IT029 NAG (N)	-1.734	-4.067	False
AO353_00825	set5IT030 D-Glucosamine Hydrochloride (N)	-1.84	-4.001	False
AO353_00825	set5IT031 Parabanic Acid (N)	-2.66	-4.016	False
AO353_00825	set5IT034 Uridine (N)	-2.643	-5.248	False
AO353_00825	set5IT035 Inosine (N)	-2.262	-4.916	False
AO353_00825	set5IT036 Thymine (N)	-2.408	-5.235	False
AO353_00825	set5IT037 Ammonium chloride (N)	-2.03	-4.751	False
AO353_00825	set5IT038 nitrate (N)	-2.262	-5.634	False
AO353_00825	set5IT039 nitrite (N)	-2.263	-5.113	False
AO353_00825	set5IT040 Urea (N)	-1.535	-4.133	False
AO353_00825	set6IT049 LB 10C	-2.755	-6.399	False
AO353_00825	set6IT050 LB 10C	-3.047	-7.483	False
AO353_00825	set6IT051 LB 20C	-3.071	-6.764	False
AO353_00825	set6IT052 LB 20C	-3.853	-6.385	False
AO353_00825	set6IT053 LB 30C	-3.214	-7.075	False
AO353_00825	set6IT054 LB 30C	-3.205	-6.776	False
AO353_00825	set6IT057 Minimal media pH6	-4.298	-6.528	False
AO353_00825	set6IT058 Minimal media pH6	-3.511	-7.253	False
AO353_00825	set6IT060 Minimal media pH7	-2.597	-4.859	False
AO353_00825	set6IT061 Minimal media pH8	-3.094	-6.962	False
AO353_00825	set6IT062 Minimal media pH8	-4.083	-7.753	False
AO353_00825	set6IT063 Minimal media pH9	-3.532	-7.775	False
AO353_00825	set6IT064 Minimal media pH9	-2.772	-5.89	False
AO353_00825	set6IT070 4C survival; 192 hrs	-3.985	-7.106	False
AO353_00825	set6IT071 4C survival; 360 hrs	-3.457	-6.565	False
AO353_00825	set6IT072 4C survival; 672 hrs	-2.95	-4.48	False
AO353_00825	set6IT081 L-Arginine (N)	-2.314	-5.223	False
AO353_00825	set6IT082 L-Histidine (N)	-2.189	-5.117	False
AO353_00825	set6IT083 L-Lysine (N)	-2.679	-5.575	False
AO353_00825	set6IT084 L-Glutamic (N)	-2.275	-5.493	False
AO353_00825	set6IT085 L-Serine (N)	-2.81	-5.282	False
AO353_00825	set6IT086 L-Threonine (N)	-2.431	-5.683	False
AO353_00825	set6IT087 L-Glutamine (N)	-2.516	-6.074	False
AO353_00825	set6IT088 Glycine (N)	-2.008	-4.938	False
AO353_00825	set6IT089 L-Arginine (N)	-2.511	-4.72	False
AO353_00825	set6IT090 L-Histidine (N)	-2.878	-4.733	False
AO353_00825	set6IT091 L-Lysine (N)	-2.529	-5.263	False
AO353_00825	set6IT092 L-Glutamic (N)	-2.113	-5.404	False
AO353_00825	set6IT093 L-Serine (N)	-2.397	-5.603	False
AO353_00825	set6IT094 L-Threonine (N)	-2.439	-5.89	False
AO353_00825	set6IT095 L-Glutamine (N)	-2.692	-5.06	False
AO353_00825	set6IT096 Glycine (N)	-2.055	-4.313	False
AO353_00835	set1IT056 D-Ribose (C)	-1.205	-5.629	False
AO353_00835	set1IT059 acetate (C)	-1.182	-4.519	False
AO353_00835	set1IT067 propionate (C)	-1.676	-4.939	False
AO353_00835	set1IT082 propionate (C)	-1.52	-5.181	False
AO353_00835	set1IT089 Paraquat dichloride 0.032 mg/mL	-1.212	-4.206	False
AO353_00835	set2IT018 Tween 20 (C)	-1.313	-4.853	False
AO353_00835	set2IT024 L-Aspartic Acid (C)	-1.413	-4.387	False
AO353_00835	set2IT045 L-Asparagine (C)	-1.141	-5.05	False
AO353_00835	set3IT062 Chloride 500 mM	-1.215	-5.32	False
AO353_00835	set3IT064 Benzethonium chloride 0.025 mM	-1.94	-6.741	False
AO353_00835	set3IT087 Vancomycin 1 mg/ml	-1.424	-5.547	False
AO353_00835	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-2.111	-6.566	False
AO353_00835	set4IT089 Benzalkonium Chloride 0.012 mg/ml	-2.196	-6.233	False
AO353_00835	set5IT005 L-Phenylalanine (C)	-1.36	-4.014	False
AO353_00835	set5IT024 Gly-DL-Asp (N)	-1.198	-4.326	False
AO353_00835	set6IT062 Minimal media pH8	-1.182	-4.504	False
AO353_00835	set6IT063 Minimal media pH9	-2.438	-7.626	False
AO353_00845	set1IT067 propionate (C)	-1.703	-6.99	False
AO353_00845	set1IT082 propionate (C)	-1.278	-5.015	False
AO353_00845	set3IT085 Rifampicin 0.005 mg/ml	-1.214	-5.345	False
AO353_00845	set5IT042 outer cut, LB soft agar motility assay	-1.111	-4.267	False
AO353_00855	set1IT067 propionate (C)	-1.254	-4.857	False
AO353_00860	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-1.542	-4.386	False
AO353_00865	set15IT087 L-Ornithine	-1.722	-7.793	False
AO353_00865	set15IT088 L-Ornithine	-1.612	-7.745	False
AO353_00865	set15IT089 L-Citrulline	-1.938	-7.665	False
AO353_00865	set15IT090 L-Citrulline	-2.158	-8.01	False
AO353_00865	set15IT091 D-Glucose	-1.04	-4.905	False
AO353_00865	set15IT093 L-Ornithine	-1.335	-5.878	False
AO353_00865	set15IT094 L-Citrulline	-2.24	-8.012	False
AO353_00865	set15IT095 L-Citrulline	-2.251	-7.493	False
AO353_00865	set1IT060 Fumarate (C)	-1.056	-6.815	False
AO353_00865	set1IT062 D-Lactate (C)	-1.079	-7.104	False
AO353_00865	set1IT063 L-Lactate (C)	-1.143	-7.41	False
AO353_00865	set1IT064 D,L-Lactate (C)	-1.186	-7.242	False
AO353_00865	set1IT078 L-Lactate (C)	-1.179	-7.422	False
AO353_00865	set1IT079 D,L-Lactate (C)	-1.333	-8.29	False
AO353_00865	set1IT080 pyruvate (C)	-1.164	-6.634	False
AO353_00865	set2IT018 Tween 20 (C)	-2.338	-8.962	False
AO353_00865	set2IT022 L-Histidine (C)	-1.441	-7.415	False
AO353_00865	set2IT025 L-Glutamic (C)	-1.855	-8.761	False
AO353_00865	set2IT028 L-Glutamine (C)	-1.536	-7.841	False
AO353_00865	set2IT036 Tween 20 (C)	-2.635	-9.993	False
AO353_00865	set2IT040 L-Histidine (C)	-1.473	-7.826	False
AO353_00865	set2IT043 L-Glutamic (C)	-1.754	-8.656	False
AO353_00865	set3IT050 L-Glutamine (C)	-1.758	-8.054	False
AO353_00865	set3IT081 Tetracycline 0.0016 mg/ml	-1.049	-5.698	False
AO353_00865	set4IT051 methylglyoxal 0.009 vol%	-1.237	-6.8	False
AO353_00865	set5IT001 L-Alanine (C)	-2.688	-7.906	False
AO353_00865	set5IT002 L-Valine (C)	-3.183	-8.458	False
AO353_00865	set5IT003 L-Isoleucine (C)	-2.399	-8.434	False
AO353_00865	set5IT004 L-Leucine (C)	-1.22	-5.14	False
AO353_00865	set5IT005 L-Phenylalanine (C)	-1.049	-5.24	False
AO353_00865	set5IT007 D-Serine (C)	-1.98	-8.235	False
AO353_00865	set5IT008 D-Alanine (C)	-1.805	-7.638	False
AO353_00865	set5IT009 L-Citrulline (C)	-1.057	-5.662	False
AO353_00870	set1IT077 D-Lactate (C)	-1.176	-4.251	False
AO353_00875	set15IT089 L-Citrulline	-1.481	-6.21	False
AO353_00875	set15IT090 L-Citrulline	-1.223	-5.347	False
AO353_00875	set15IT094 L-Citrulline	-1.442	-5.951	False
AO353_00875	set1IT077 D-Lactate (C)	-1.015	-5.792	False
AO353_00875	set3IT058 Sisomicin 0.008 mg/ml	-1.04	-4.241	False
AO353_00875	set5IT001 L-Alanine (C)	-1.094	-4.53	False
AO353_00875	set5IT002 L-Valine (C)	-1.12	-4.893	False
AO353_00875	set5IT003 L-Isoleucine (C)	-1.161	-4.933	False
AO353_00875	set6IT063 Minimal media pH9	-1.318	-4.94	False
AO353_00875	set6IT064 Minimal media pH9	-1.03	-4.255	False
AO353_00885	set1IT067 propionate (C)	-3.637	-4.761	False
AO353_00890	set1IT067 propionate (C)	-2.853	-5.731	False
AO353_00890	set1IT082 propionate (C)	-2.063	-4.732	False
AO353_00890	set1IT093 copper (II) chloride 2.5 mM	-1.534	-4.512	False
AO353_00890	set4IT088 Benzalkonium Chloride 0.01 mg/ml	-1.275	-4.218	False
AO353_00890	set5IT002 L-Valine (C)	-3.183	-5.291	False
AO353_00890	set5IT004 L-Leucine (C)	-1.951	-4.823	False
AO353_00890	set5IT008 D-Alanine (C)	-1.788	-4.948	False
AO353_00890	set5IT009 L-Citrulline (C)	-2.577	-7.627	False
AO353_00890	set5IT018 butyrate (C)	-1.015	-4.416	False
AO353_00890	set5IT036 Thymine (N)	-1.789	-5.863	False
AO353_00890	set5IT042 outer cut, LB soft agar motility assay	-1.822	-4.913	False
AO353_00890	set6IT086 L-Threonine (N)	-1.657	-5.694	False
AO353_00890	set6IT094 L-Threonine (N)	-1.444	-4.496	False
AO353_00895	set1IT067 propionate (C)	-4.199	-4.994	False
AO353_00895	set1IT082 propionate (C)	-3.561	-4.876	False
AO353_00895	set5IT002 L-Valine (C)	-3.481	-5.312	False
AO353_00895	set5IT003 L-Isoleucine (C)	-3.394	-5.656	False
AO353_00895	set5IT004 L-Leucine (C)	-1.613	-5.104	False
AO353_00895	set5IT008 D-Alanine (C)	-1.27	-4.858	False
AO353_00900	set1IT067 propionate (C)	-4.225	-5.027	False
AO353_00900	set1IT082 propionate (C)	-3.105	-7.199	False
AO353_00900	set1IT090 Nickel (II) chloride 0.625 mM	-1.082	-4.947	False
AO353_00900	set2IT020 D-Trehalose (C)	-1.534	-6.726	False
AO353_00900	set2IT038 D-Trehalose (C)	-1.259	-5.484	False
AO353_00900	set3IT058 Sisomicin 0.008 mg/ml	-1.085	-4.062	False
AO353_00900	set5IT002 L-Valine (C)	-3.15	-6.38	False
AO353_00900	set5IT003 L-Isoleucine (C)	-3.211	-6.503	False
AO353_00900	set5IT036 Thymine (N)	-1.184	-5.477	False
AO353_00900	set6IT086 L-Threonine (N)	-1.968	-8.142	False
AO353_00900	set6IT094 L-Threonine (N)	-1.76	-8.54	False
AO353_00905	set1IT067 propionate (C)	-3.546	-4.822	False
AO353_00905	set5IT003 L-Isoleucine (C)	-2.544	-4.21	False
AO353_01080	set15IT087 L-Ornithine	-1.929	-7.763	False
AO353_01080	set15IT088 L-Ornithine	-2.328	-9.846	False
AO353_01080	set15IT092 L-Ornithine	-1.182	-5.431	False
AO353_01080	set15IT093 L-Ornithine	-2.157	-9.924	False
AO353_01080	set1IT054 D-Fructose (C)	-1.242	-7.854	False
AO353_01080	set1IT056 D-Ribose (C)	-1.06	-6.169	False
AO353_01080	set1IT069 D-Fructose (C)	-1.122	-6.586	False
AO353_01080	set1IT071 D-Ribose (C)	-1.26	-7.129	False
AO353_01080	set1IT077 D-Lactate (C)	-1.035	-6.181	False
AO353_01080	set2IT014 m-Inositol (C)	-1.651	-7.461	False
AO353_01080	set2IT016 Glycerol (C)	-1.467	-7.685	False
AO353_01080	set2IT020 D-Trehalose (C)	-1.394	-7.278	False
AO353_01080	set2IT024 L-Aspartic Acid (C)	-1.525	-6.316	False
AO353_01080	set2IT032 m-Inositol (C)	-1.469	-7.238	False
AO353_01080	set2IT034 Glycerol (C)	-1.133	-6.557	False
AO353_01080	set2IT038 D-Trehalose (C)	-1.4	-6.558	False
AO353_01080	set2IT042 L-Aspartic Acid (C)	-1.242	-5.785	False
AO353_01080	set5IT010 Carnitine Hydrochloride (C)	-2.269	-11.121	False
AO353_01080	set5IT014 D-Glucosamine Hydrochloride (C)	-2.119	-10.455	False
AO353_01080	set5IT021 L-Tryptophan (N)	-1.635	-8.587	False
AO353_01080	set5IT024 Gly-DL-Asp (N)	-1.33	-6.584	False
AO353_01080	set5IT025 Gly-Glu (N)	-2.935	-10.751	False
AO353_01080	set5IT030 D-Glucosamine Hydrochloride (N)	-1.857	-9.548	False
AO353_01080	set5IT033 Adenine (N)	-1.057	-6.335	False
AO353_01080	set5IT035 Inosine (N)	-1.037	-5.676	False
AO353_01080	set5IT036 Thymine (N)	-1.201	-6.821	False
AO353_01080	set5IT040 Urea (N)	-1.754	-8.332	False
AO353_01080	set6IT083 L-Lysine (N)	-3.253	-12.596	False
AO353_01080	set6IT091 L-Lysine (N)	-2.578	-11.864	False
AO353_01205	set3IT085 Rifampicin 0.005 mg/ml	-1.261	-5.321	False
AO353_01210	set15IT087 L-Ornithine	-2.375	-12.548	False
AO353_01210	set15IT088 L-Ornithine	-1.936	-12.078	False
AO353_01210	set15IT092 L-Ornithine	-1.506	-8.602	False
AO353_01210	set15IT093 L-Ornithine	-2.198	-12.7	False
AO353_01210	set2IT038 D-Trehalose (C)	-1.096	-7.513	False
AO353_01210	set2IT044 L-Serine (C)	-1.283	-7.616	False
AO353_01210	set5IT002 L-Valine (C)	-1.002	-6.473	False
AO353_01210	set5IT010 Carnitine Hydrochloride (C)	-1.974	-13.061	False
AO353_01215	set2IT005 Cisplatin 0.006 mg/ml	-1.222	-5.42	False
AO353_01215	set2IT010 Cisplatin 0.006 mg/ml	-1.469	-6.302	False
AO353_01215	set3IT070 Fusidic 0.125 mg/ml	-1.075	-5.563	False
AO353_01215	set3IT080 Tetracycline 0.0008 mg/ml	-1.744	-9.203	False
AO353_01215	set3IT081 Tetracycline 0.0016 mg/ml	-1.435	-7.041	False
AO353_01215	set3IT085 Rifampicin 0.005 mg/ml	-1.483	-7.914	False
AO353_01215	set3IT093 Lomefloxacin 0.001 mM	-2.082	-8.209	False
AO353_01215	set3IT096 methylglyoxal 0.008 vol%	-1.3	-7.364	False
AO353_01215	set4IT051 methylglyoxal 0.009 vol%	-1.942	-9.456	False
AO353_01215	set4IT077 1-ethyl-3-methylimidazolium acetate 30 mM	-1.055	-6.02	False
AO353_01215	set4IT085 Doxycycline hyclate 0.0002 mg/ml	-2.142	-9.377	False
AO353_01215	set4IT086 Doxycycline hyclate 0.0006 mg/ml	-1.291	-5.426	False
AO353_01290	set15IT089 L-Citrulline	-1.173	-4.649	False
AO353_01300	set5IT018 butyrate (C)	-2.264	-10.021	False
AO353_01305	set5IT041 outer cut, LB soft agar motility assay	-2.347	-8.725	False
AO353_01305	set5IT042 outer cut, LB soft agar motility assay	-2.5	-8.762	False
AO353_01305	set5IT043 outer cut, LB soft agar motility assay	-2.791	-8.003	False
AO353_01305	set6IT072 4C survival; 672 hrs	-1.409	-5.591	False
AO353_01315	set1IT067 propionate (C)	-1.172	-4.96	False
AO353_01315	set2IT018 Tween 20 (C)	-1.31	-5.276	False
AO353_01315	set2IT036 Tween 20 (C)	-1.068	-4.879	False
AO353_01315	set6IT072 4C survival; 672 hrs	-1.329	-4.853	False
AO353_01345	set3IT057 nitrate 200 mM	-1.882	-10.207	False
AO353_01350	set15IT088 L-Ornithine	-2.666	-6.348	False
AO353_01350	set15IT089 L-Citrulline	-2.275	-5.603	False
AO353_01350	set15IT090 L-Citrulline	-2.609	-5.756	False
AO353_01350	set15IT093 L-Ornithine	-3.29	-5.003	False
AO353_01350	set15IT094 L-Citrulline	-2.241	-5.288	False
AO353_01350	set15IT095 L-Citrulline	-2.234	-5.372	False
AO353_01350	set1IT067 propionate (C)	-3.384	-7.514	False
AO353_01350	set1IT082 propionate (C)	-1.475	-4.973	False
AO353_01350	set1IT092 Cobalt chloride 0.32 mM	-1.103	-4.83	False
AO353_01350	set2IT021 L-Arginine (C)	-2.589	-6.766	False
AO353_01350	set2IT038 D-Trehalose (C)	-1.047	-4.114	False
AO353_01350	set2IT039 L-Arginine (C)	-2.897	-7.132	False
AO353_01350	set5IT009 L-Citrulline (C)	-3.859	-8.201	False
AO353_01350	set5IT025 Gly-Glu (N)	-1.414	-4.975	False
AO353_01350	set5IT026 L-Citrulline (N)	-2.072	-7.103	False
AO353_01350	set6IT089 L-Arginine (N)	-1.066	-4.42	False
AO353_01355	set15IT087 L-Ornithine	-1.315	-4.189	False
AO353_01355	set15IT088 L-Ornithine	-1.215	-4.445	False
AO353_01355	set1IT067 propionate (C)	-2.353	-9.069	False
AO353_01355	set1IT082 propionate (C)	-2.109	-7.265	False
AO353_01355	set1IT083 Nickel (II) chloride 0.625 mM	-1.033	-5.298	False
AO353_01355	set1IT084 Cobalt chloride 0.16 mM	-1.443	-6.26	False
AO353_01355	set1IT085 Cobalt chloride 0.32 mM	-1.927	-8.154	False
AO353_01355	set1IT089 Paraquat dichloride 0.032 mg/mL	-1.002	-4.369	False
AO353_01355	set1IT090 Nickel (II) chloride 0.625 mM	-1.306	-5.821	False
AO353_01355	set1IT091 Cobalt chloride 0.16 mM	-2.564	-10.194	False
AO353_01355	set1IT092 Cobalt chloride 0.32 mM	-2.084	-8.67	False
AO353_01355	set1IT093 copper (II) chloride 2.5 mM	-1.069	-5.172	False
AO353_01355	set2IT005 Cisplatin 0.006 mg/ml	-1.477	-4.563	False
AO353_01355	set2IT010 Cisplatin 0.006 mg/ml	-1.429	-4.856	False
AO353_01355	set2IT021 L-Arginine (C)	-1.48	-6.057	False
AO353_01355	set2IT039 L-Arginine (C)	-1.252	-5.623	False
AO353_01355	set3IT057 nitrate 200 mM	-1.706	-6.875	False
AO353_01355	set3IT060 perchlorate 75 mM	-1.272	-5.499	False
AO353_01355	set5IT009 L-Citrulline (C)	-1.831	-7.59	False
AO353_01355	set5IT025 Gly-Glu (N)	-1.48	-6.507	False
AO353_01355	set5IT026 L-Citrulline (N)	-1.765	-7.701	False
AO353_01355	set5IT042 outer cut, LB soft agar motility assay	-2.147	-6.349	False
AO353_01355	set5IT043 outer cut, LB soft agar motility assay	-1.388	-4.694	False
AO353_01355	set6IT049 LB 10C	-1.023	-5.349	False
AO353_01355	set6IT070 4C survival; 192 hrs	-1.332	-7.113	False
AO353_01355	set6IT071 4C survival; 360 hrs	-1.58	-6.327	False
AO353_01355	set6IT072 4C survival; 672 hrs	-1.462	-6.023	False
AO353_01355	set6IT081 L-Arginine (N)	-1.052	-5.12	False
AO353_01355	set6IT087 L-Glutamine (N)	-1.257	-6.347	False
AO353_01355	set6IT089 L-Arginine (N)	-1.051	-4.92	False
AO353_01355	set6IT092 L-Glutamic (N)	-1.113	-5.305	False
AO353_01375	set15IT088 L-Ornithine	-3.189	-6.732	False
AO353_01375	set15IT089 L-Citrulline	-2.706	-6.443	False
AO353_01375	set15IT090 L-Citrulline	-2.045	-6.019	False
AO353_01375	set15IT091 D-Glucose	-2.141	-5.361	False
AO353_01375	set15IT092 L-Ornithine	-1.26	-4.124	False
AO353_01375	set15IT093 L-Ornithine	-2.11	-6.52	False
AO353_01375	set15IT094 L-Citrulline	-2.436	-6.539	False
AO353_01375	set15IT095 L-Citrulline	-2.673	-6.136	False
AO353_01375	set15IT096 D-Glucose	-2.881	-6.86	False
AO353_01375	set1IT053 D-Glucose (C)	-1.319	-5.535	False
AO353_01375	set1IT056 D-Ribose (C)	-1.846	-8.359	False
AO353_01375	set1IT057 a-Ketoglutaric (C)	-1.279	-4.642	False
AO353_01375	set1IT058 D-Gluconic Acid (C)	-1.057	-5.757	False
AO353_01375	set1IT059 acetate (C)	-2.025	-7.111	False
AO353_01375	set1IT068 D-Glucose (C)	-1.138	-4.813	False
AO353_01375	set1IT071 D-Ribose (C)	-2.36	-8.565	False
AO353_01375	set1IT072 a-Ketoglutaric (C)	-1.094	-5.804	False
AO353_01375	set1IT073 D-Gluconic Acid (C)	-1.055	-4.803	False
AO353_01375	set1IT074 acetate (C)	-1.677	-6.583	False
AO353_01375	set2IT014 m-Inositol (C)	-2.204	-5.737	False
AO353_01375	set2IT018 Tween 20 (C)	-3.5	-6.643	False
AO353_01375	set2IT019 L-Malic (C)	-1.694	-5.3	False
AO353_01375	set2IT020 D-Trehalose (C)	-1.327	-4.89	False
